code,company,sector,summary
A115310,인포바인,소프트웨어와서비스,"2000년 설립된 동사는 2개의 종속회사와 휴대폰인증서 보관서비스 사업, 게임사업을 영위 휴대폰인증서 보관서비스는 유무선 네트워크 연동기술, 데이터암호화기술 및 모바일 어플리케이션 개발기술을 기반으로 공인인증서를 휴대폰에 보관하고, 휴대폰에 보관되어 있는 인증서를 어느 PC에서나 사용할 수 있는 서비스 휴대폰인증서 보관서비스 대체 시장은 One Time Password 인증, 이메일 인증, 그래픽문자를 이용한 가입자 확인 등 모든 비대면 인증방식이 될 수 있으나, 모두 사설 인증방식이거나 소액거래 서비스에 한정됨 동사는 국내 3개 이동통신사업자와 제휴하고 시중은행 및 지방은행, 증권사 등 전자서명 형식의 공인/사설 인증서를 활용하여, 이용자 비대면으로 본인확인이 필요한 온라인 거래 등 다양한 요구에 응용하여 서비스를 제공 중"
A120030,조선선재,소재,"2010년 CS홀딩스로부터 인적 분할을 통해서 설립되었으며 용접재료 생산 및 판매 등을 주사업으로 영위하는 기업 용접재료는 건설, 자동차, 조선 등 다양한 산업분야에서 사용되고 있으며 동사가 우위를 점하고 있는 용접봉 뿐만 아니라 자동용접 부문에서도 꾸준한 설비투자와 연구개발을 통하여 매출을 늘려가고 있는 중임 포스코 등으로부터 원재료를 수급하고 있으며 부재료의 경우 재료의 특성상 국내 생산이 되지 않는 품목들은 해외로부터 수입을 하고 있음 특수봉 분야는 그 시장규모가 매년 증가하고 있으며, 수요처도 연강용 피복봉과는 달리, 화공플랜트, 해양플랜트, 담수화 설비, 원자력발전소 등 고도의 금속접합기술이 요구되는 분야임"
A115610,이미지스,기술하드웨어와장비,"동사는 비메모리 반도체(전자집적회로)설계 제품인 xView Engine, Haptic Driver Solution, Touch Controller 등의 제조와 판매를 목적으로 2004년 3월 25일 설립되었음 비메모리 반도체 집적회로를 연구/개발/외주생산/판매를 주요사업으로 영위하고 있으며, 주요 제품인 Haptic Driver IC, Touch Controller IC외에 xView 등을 고객에게 판매 터치스크린용 햅틱 드라이버 솔루션을 국내외 최초로 주요 핸드폰 단말기 업체인 삼성전자 및 LG 등에 동사의 제품을 공급하고 있으며 햅틱 솔루션의 대중화에 따라 해외에도 적극적인 판촉활동을 통하여 시장을 형성 동사가 추진하고 있는 신규제품개발은 Haptic Driver IC, C-Touch Controller, 휴대폰 무선충전 및 자기 응용을 개발하고 있음"
A088350,한화생명,보험,"1946년 설립된 국내 최초의 생명보험사로서, 2002년 한화그룹에 편입되어 2012년 대한생명보험에서 한화생명보험으로 사명을 변경함 고객을 최우선으로 하는 원칙과 운용철학을 바탕으로 다양한 고객의 니즈에 능동적으로 대응하고 투자 솔루션을 제공하고자 펀드 운용은 물론 상품개발, 리서치, 리스크관리 등 각 분야에서 업계 최고의 시스템 보유 3대 핵심고객 타겟 마케팅 추진으로 35+부유층 고객수 확대, 45+Mass 고객 추가가입 및 세대 단위 마케팅 강화, 3035 Young 미래 고객군 확보에 주력하고 있음 글로벌 자산운용사로 성장하기 위해 해외사업 부문을 보강하고 있으며, 그 일환으로 한화생명 소속인 뉴욕법인 인수 절차를 진행중이며 천진 FTZ에 WFOE를 설립하고 중국 기금업협회에 PFM으로 등록 준비하고 있음"
A122350,삼기,자동차와부품,"동사는 자동차 부품의 제조 및 판매 등을 주 영업목적으로 하여 현재까지 사업을 영위하고 있으며 2012년 3월 28일 현대드림투게더기업인수목적(주)와 합병하여 2012년 4월 12일 한국거래소 코스닥시장에 상장됨 주요 사업으로는 자동차 부품 제조 판매업, 전자제품 제조 판매업, 다이케스팅용 금형 제조 판매업, 금속 단연 단조 가공 및 판매 등이 있음 변속기 사업부문은 현대/기아자동차가 주 고객이고, 그 외 매출처로는 현대그룹사인 현대파워텍과 현대자동차 및 현대파워텍에 변속기 부품을 공급하고 있는 마그나파워트레인 등이 있음 최근 폭스바겐 그룹으로부터 플러그인 하이브리드용 7속 DSG 밸브바디와 밸브블록에 대한 공급계약을 체결하면서 세계 자동차 트렌드에 맞춰 친환경차 라인업을 확대하고 있음"
A115450,HLB테라퓨틱스,제약과생물공학,"동사는 2014년 3월 미국 RegeneRx와 신약공동개발을 체결하며 바이오/제약 사업에 진출하며 지트리비앤티로 사명을 변경 2015년 RegeneRx와 미국 내 합작회사 ReGenTree, LLC를 설립. 안구건조증치료제 GBT-201 2b/3상 임상시험 및 신경영양성각막염 치료제 GBT-201 3상 임상시험을 FDA로부터 승인받아 진행 GBT-201(RGN-259, 안과 질환 치료제)의 국내뿐 아니라 일본, 호주, 싱가포르 등 아시아 17개국에서의 임상 개발, 허가권 및 판매권 등에 대한 독점적 라이선스 권한을 확보 동사는 변압기 부문에서 생활의 필수품화가 이루어짐에 따라 신규수요로 인한 것보다는 대체수요에서 연 5% 정도의 성장을 지속하고 있음"
A900120,씨케이에이치,제약과생물공학,"동사는 2009년 2월에 설립되어 중의약재 기반 건강식품 및 차(茶) 제조업을 영위하는 기업임. 동사는 지주회사이며, 자회사 복건금산대도생물과기유한공사와 손자회사 복주금대생물공정기술개발유한공사 등을 보유하고 있음 동사는 중국 내 유일한 동충하초 기반 건강식품 제조업체이며, 주요 사업부문으로는 건강식품 사업부문과 일반식품 사업부문이 있음. 자회사 및 손자회사 또한 건강식품을 제조·가공하는 업체임 중국정부의 보건식품 OEM 생산 금지 법안과 건강 보조 식품의 임상승인의 요구로 인해 건강 기능 식품 시장의 진입장벽이 높아지고 있어 동사에 우호적인 영업환경이 조성되고 있음 새로 매입하게 될 재배단지의 한약재를 기반으로 천연 건강제품 산업을 확대하는 동시에, 일반식품 라인업 또한 확대해 나가며 아이템 다변화를 추구할 예정"
A115500,케이씨에스,소프트웨어와서비스,"동사는 전문화된 24시간 무정지, 실시간 솔루션에 대한 축적된 기술을 기반으로 NonStop SI 사업, Enterprise Solution 사업, 교통 인프라 사업, KIOSK 단말사업을 영위하고 있음 주요 제품은 NS16000 Series 및 미들웨어 등의 H/W 상품과 Enterprise Solution 외의 S/W 상품이 있음 NonStop SI 사업은 수십년간 성공적으로 수행해 온 사업으로 기업의 무정지형 IT환경을 구축하기 위해 HP의 NonStop시스템과 관련 솔루션 및 서비스를 제공하는 부문임 동사가 추진하고 있는 솔루션은 CDC 솔루션, BI 솔루션, 어플리케이션 가상화 솔루션, 보안 솔루션 등이 있음"
A900100,애머릿지,"식품,음료,담배","동사는 미국 기업 최초 국내 상장기업으로 주력 사업은 복합운송(인터모달)에서 소요되는 환적차량 전용타이어의 제조 공급 및 차량과 장비에 대한 정비서비스임 미국 복합물류산업의 중추역할을 하는 철도운송시스템을 중심으로 하여 컨테이너 선박과, 트레일러트럭 운송 간의 환적에 사용되는 차량과 장비의 운용과 관리에 요구되는 모든 서비스를 미국전역에 걸쳐 통합적으로 제공 산하에 10개의 자회사를 두고 토탈서비스를 제공하는 사업지주회사로 동사는 인터모달 타이어의 생산을 주력으로 하고, 자회사는 차량검사, 정비서비스를 제공하고 있음 동사가 점유하고 있는 수리, 정비, 관리용역 서비스의 시장점유율은 전체 중형트럭 수송분야의 약 1% 수준으로 분석되며, 인터모달 분야의 시장만으로 볼 때는 약 2%의 점유를 차지하고 있는 것으로 분석됨"
A900110,이스트아시아홀딩스,내구소비재와의류,"동사는 2009년 7월 22일자로 중국에 소재하는 종속기업을 지배하는 것을 주된 사업목적으로 홍콩에 설립된 회사임 주요 자회사로는 복건성치우즈체육용품유한공사, 동아(중국)혜복유한공사, 동아체육용품유한공사 등이 있으며, 자회사가 영위하는 주요 사업은 운동화 및 스포츠의류 생산임 주로 자체 상표등록 제품을 총판업체에게 대량 판매하는 도매 영업방식으로 제품을 판매하고 있으며, 외주생산한 스포츠웨어 제품 등은 소매 판매로 공급되고 있음  중국의 2-3선 도시, 특히 중국의 북부 지역에서 빠르게 시장점유율을 높이며 성장해 나가고 있으며 `치우즈(求質) (스포츠)`와 ZAPPY(캐쥬얼) 브랜드를 보유하고 있음"
A031440,신세계푸드,"호텔,레스토랑,레저등","동사는 1979년 설립되었으며, 국내 최대의 유통기업인 신세계의 비즈니스 인프라와 노하우를 바탕으로 대기업 최초로 위탁급식사업에 진출하였고 식음사업, 식품유통사업을 주요 사업으로 영위 국내 최고 수준의 인프라와 연구인력을 갖추고 있는 올반 LAB을 통해서 국, 탕, 샐러드 등 다양한 상품군을 직접 개발하고 있으며, 이를 통해 신세계의 이미지에 걸맞는 명품 브랜드를 집중 육성하고 있음 사업의 경쟁력 강화를 위해 사업의 핵심기능을 수직계열화 하는데 주력하고 있음. 음성식품가공센터의 구축이 완료됨에 따라 원물생산, 제조가공, 물류, 판매유통에 이르는 사업 전체의 핵심기능 수직계열화를 완성하게 되었음 향후 사업 다각화를 위해 진출 가능성 검토 차원에서 맥아 및 맥주제조업을 사업목적으로 추가하였으며, 자가(Home Brewing) 맥주 개발을 위한 연구를 진행 중"
A032830,삼성생명,보험,"삼성그룹계열의 시장점유율 1위 대형 생명보험사로서 보험업법 및 관계법령에 의한 보험업, 허용되는 범위 내의 자산운용, 겸영가능업무 및 부수업무를 수행 업계 최대의 전속조직 3만명(대리점 포함)의 설계사를 기반으로, 회사 전략과 연계된 보험사업 운영이 가능하며 업계 최고의 전속채널 운영노하우를 바탕으로 방카슈랑스, GA 등 비전속채널과 온라인에서도 입지를 강화중 총자산 212조, RBC 비율 305%로 업계 최고 수준의 자본력을 갖추고 있음. 또한, 전사적 리스크 관리를 위한 통합리스크관리 체계를 구축, 운영중이며, 매년 전사 리스크량의 한도를 설정하고 운영하고 관리 은퇴시장에서 국내 금융사 가운데 최대 규모의 개인연금과 퇴직연금 적립금을 보유함으로써 경쟁우위를 확보, 부유층 고객을 대상으로 한 대표 컨설턴트 멤버십인 WM보드를 출범시켜 부유층 니즈에 맞는 재무설계를 제공"
A060980,한라홀딩스,자동차와부품,"동사는 2014년 9월 1일 동사와 (주)만도로 인적 분할을 통해 지주회사로 전환하였음. 동사의 수입원은 배당수익, Halla 및 Mando 브랜드 권리를 소유하며 사용자로부터 수취하는 상표권 사용수익 등이 있음 현재 공정거래법 기준 동사를 포함하여 총 18개의 계열회사를 두고 있으며, 또한 해외계열회사 33개 회사를 포함하여 총 51개의 계열회사를 두고 있음 연결대상 종속회사에 포함된 회사들이 영위하는 사업은 자동차 부품 및 용품판매 또는 유통, 기타(종속회사 제이제이한라)가 있음  2015년 7월 1일 동사는 자회사인 한라마이스터 유한회사를 흡수합병 하였으며, 지주사업 및 자동차 부품 유통판매 또는 유통사업을 위하는 사업 지주회사로 전환"
A100030,모바일리더,소프트웨어와서비스,"2000년 설립된 동사는 종속회사인 인지소프트 및 이그램과 함께 이미지 프로세싱 기술 기반의 소프트웨어 솔루션 사업을 영위하고 있음 동사 솔루션의 주요 타겟 시장은 금융권으로 업무 시스템 구축에 활용되고 있으며 주요 솔루션 중 스캔스테이션 솔루션 및 비대면 본인확인 솔루션의 경우 1, 2금융권 금융사 공급 기준 최고의 시장 점유율을 보유함 소프트웨어 산업은 우리나라의 제조업 중심 산업의 한계를 맞고 있는 상황에서 소프트웨어 산업은 우리나라 경제 구조를 선진국형 지식서비스 중심 경제 구조로 전환시킬 수 있는 핵심 산업이라고 할 수 있음 2017년 중반 이후 서버 기반 신분증 인식 솔루션 사업과 로보틱스 솔루션 사업을 신규 사업으로 추진하고 있음"
